5143,CRESCITA ASSETS MULTIPLIER,Crescita Investment : Asset Multiplier,
5697,Investment Approach 1,Crescita Investment : Investment Approach 1,1
4217,Crescita MNC Fund,Crescita Investment : MNC Fund,1
"1,20,214",0,Cumulus Advisory : X,1
"1,27,419",0,Cumulus Advisory : X,pending
7286,Investment Approach 1,CX Advisors : Investment Approach 1,1
7462,0,CX Advisors : X,1
4219,Aggressive Long Term Capital Appreciation,Dalal and Broacha : Aggressive Long Term Capital Appreciation,1
"1,20,228",Aggressive Long Term Capital Appreciation,Dalal and Broacha : Aggressive Long Term Capital Appreciation,pending
"1,27,382",Aggressive Long Term Capital Appreciation,Dalal and Broacha : Aggressive Long Term Capital Appreciation,pending
4220,Long Term Growth,Dalal and Broacha : Long Term Growth,1
"1,20,229",Long Term Growth,Dalal and Broacha : Long Term Growth,pending
"1,27,384",Long Term Growth,Dalal and Broacha : Long Term Growth,pending
7044,Investment Approach Name 2,Darashaw : Investment Approach Name 2,1
4228,DARASHAW PMS,Darashaw : PMS,1
5144,DARASHAW PMSss,Darashaw : PMS,
6531,DARASHAW PMS ,Darashaw : PMS,
6859,Darashaw PMS,Darashaw : PMS,
"1,20,235",Darashaw PMS,Darashaw : PMS,pending
"1,27,428",Darashaw PMS,Darashaw : PMS,pending
6981,Darashaw PMS TWRR Limited,Darashaw : PMS TWRR,1
7183,DARASHAW RB TRUST,Darashaw : Rb Trust,1
7287,DARASHAW RB TRUSTRB Trust,Darashaw : Rb Trust,
7461,Darashaw RB Trust,Darashaw : Rb Trust,
"1,20,236",Darashaw RB Trust,Darashaw : Rb Trust,pending
"1,27,429",Darashaw RB Trust,Darashaw : Rb Trust,pending
7129,Darashaw Retirement Benefit Equity Solution,Darashaw : Retirement Benefit Equity Solution,1
5403,Investment Approach 1,Darashaw : X,1
4224,DECIMAL CUSTOMISED,Decimal Wealth : Decimal Diversified,1
4225,DECIMAL DIVERSIFIED,Decimal Wealth : Decimal Diversified,
5652,Investment Approach 1,Decimal Wealth : X,1
6082,Approach_Name,Decimal Wealth : X,
5401,Combination of Growth  and  Income,Deutsche Investments : Combination Of Growth And Income,1
4222,Combination of Growth and Income,Deutsche Investments : Combination Of Growth And Income,
7726,DIIPL- DB India Alpha Factor Equities,Deutsche Investments : Db India Alpha Factor Equities,1
5361,DIIPL- Discretionary India Flexi Bond Mandate,Deutsche Investments : Discretionary India Flexi Bond Mandate,1
5062,Income Generation,Deutsche Investments : Income Generation,1
4223,Long term capital growth,Deutsche Investments : Long Term Capital Growth,1
5063,Long Term Capital Growth,Deutsche Investments : Long Term Capital Growth,
5402,Long-term capital growth,Deutsche Investments : Long Term Capital Growth,
5733,dezerv. Alpha Beta equity strategy,Dezerv Investments : Alpha Beta Equity Strategy,1
6374,dezerv Alpha Beta Equity Strategy,Dezerv Investments : Alpha Beta Equity Strategy,
6537,dezerv Alpha Beta equity Strategy,Dezerv Investments : Alpha Beta Equity Strategy,
7469,dezerv. Alpha Beta equity Strategy,Dezerv Investments : Alpha Beta Equity Strategy,
5734,dezerv. Alpha Equity Strategy,Dezerv Investments : Alpha Equity Strategy,1
5969,dezerv. Alpha equity strategy,Dezerv Investments : Alpha Equity Strategy,
6375,dezerv Alpha equity Strategy,Dezerv Investments : Alpha Equity Strategy,
6430,dezerv Alpha Equity Strategy,Dezerv Investments : Alpha Equity Strategy,
7470,dezerv. Alpha equity Strategy,Dezerv Investments : Alpha Equity Strategy,
6793,dezerv Alpha Focus Strategy,Dezerv Investments : Alpha Focus Strategy,1
7471,dezerv. Alpha Focus Strategy,Dezerv Investments : Alpha Focus Strategy,
6860,dezerv Arbitrage Strategy,Dezerv Investments : Arbitrage Strategy,1
7472,dezerv. Arbitrage Strategy,Dezerv Investments : Arbitrage Strategy,
"1,20,355",Dezerv. Capital Reserve Strategy-Equity,Dezerv Investments : Capital Reserve Strategy-Equity,1
"1,27,604",Dezerv. Capital Reserve Strategy-Equity,Dezerv Investments : Capital Reserve Strategy-Equity,pending
"1,20,344",Dezerv. Capital Reserve Strategy-Multi Asset,Dezerv Investments : Capital Reserve Strategy-Multi Asset,1
"1,27,589",Dezerv. Capital Reserve Strategy-Multi Asset,Dezerv Investments : Capital Reserve Strategy-Multi Asset,pending
"1,20,336",Dezerv Corporate Surplus Management Strategy,Dezerv Investments : Dezerv Corporate Surplus Management Strategy,1
"1,27,583",Dezerv Corporate Surplus Management Strategy,Dezerv Investments : Dezerv Corporate Surplus Management Strategy,pending
"1,20,343",Dezerv SmartTax Balanced Growth Strategy,Dezerv Investments : Dezerv SmartTax Balanced Growth Strategy,1
"1,27,588",Dezerv SmartTax Balanced Growth Strategy,Dezerv Investments : Dezerv SmartTax Balanced Growth Strategy,pending
6538,dezerv Dynamic Debt Plus Strategy,Dezerv Investments : Dynamic Debt Plus Strategy,1
7473,dezerv. Dynamic Debt Plus Strategy,Dezerv Investments : Dynamic Debt Plus Strategy,
6539,dezerv Dynamic Debt Strategy,Dezerv Investments : Dynamic Debt Strategy,1
7474,dezerv. Dynamic Debt Strategy,Dezerv Investments : Dynamic Debt Strategy,
6376,dezerv Dynamic Strategy,Dezerv Investments : Dynamic Strategy,1
7476,dezerv. Dynamic Strategy,Dezerv Investments : Dynamic Strategy,
5858,dezerv. Equity Revival Strategy,Dezerv Investments : Equity Revival Strategy,1
6377,dezerv Equity Revival Strategy,Dezerv Investments : Equity Revival Strategy,
5859,dezerv. Fixed Income Strategy,Dezerv Investments : Fixed Income Strategy,1
6378,dezerv Fixed Income Strategy,Dezerv Investments : Fixed Income Strategy,
6919,Dezerv Infra Yield Assets,Dezerv Investments : Infra Yield Assets,1
6982,Dezerv Infra yield assets,Dezerv Investments : Infra Yield Assets,
7130,dezerv Infra Yield Assets,Dezerv Investments : Infra Yield Assets,
7477,dezerv. Infra Yield Assets,Dezerv Investments : Infra Yield Assets,
5735,dezerv. IPA Aggressive Strategy,Dezerv Investments : Ipa Aggressive Strategy,1
6379,dezerv IPA Aggressive Strategy,Dezerv Investments : Ipa Aggressive Strategy,
6169,dezerv. IPA Balanced Strategy,Dezerv Investments : Ipa Balanced Strategy,1
6380,dezerv IPA Balanced Strategy,Dezerv Investments : Ipa Balanced Strategy,
5736,dezerv. IPA Conservative Strategy,Dezerv Investments : Ipa Conservative Strategy,1
6381,dezerv IPA Conservative Strategy,Dezerv Investments : Ipa Conservative Strategy,
5860,dezerv. IPA Growth Strategy,Dezerv Investments : Ipa Growth Strategy,1
5970,dezerv. IPA growth strategy,Dezerv Investments : Ipa Growth Strategy,
6382,dezerv IPA Growth Strategy,Dezerv Investments : Ipa Growth Strategy,
6083,dezerv. Liquid strategy,Dezerv Investments : Liquid Strategy,1
6383,dezerv Liquid Strategy,Dezerv Investments : Liquid Strategy,
7475,dezerv. Liquid Strategy,Dezerv Investments : Liquid Strategy,
"1,20,358",Dezerv. Momentum Strategy,Dezerv Investments : Momentum Strategy,1
"1,27,606",Dezerv. Momentum Strategy,Dezerv Investments : Momentum Strategy,pending
5653,Investment Approach 1,Dezerv Investments : X,1
6249,Investment Approach 1,DGS Capital Management : Investment Approach 1,1
4227,DGS,DGS Capital Management : X,
7288,DGS Capital Management,DGS Capital Management : X,1
6861,Investment Approach 1,Divya Capital One : Investment Approach 1,1
7731,Long Term Growth Strategy,Divya Capital One : Long Term Growth Strategy,1
7479,0,Divya Capital One : X,1
4226,DMZ PARTNERS INHERITORS STRATEGY,DMZ Partners : Inheritors Strategy,1
4229,ApproachName1,Doha Brokerage : Approachname1,1
4230,ApproachName2,Doha Brokerage : Approachname2,1
6532,KRChoksey  Alpha Invest,DRChoksey Finserv : Alpha Invest,1
7463,KRChoksey Alpha Invest,DRChoksey Finserv : Alpha Invest,
"1,20,254",DRChoksey Alpha Invest,DRChoksey Finserv : Alpha Invest,pending
"1,27,456",DRChoksey Alpha Invest,DRChoksey Finserv : Alpha Invest,pending
6533,KRChoksey  Diversified Equity Fund,DRChoksey Finserv : Diversified Equity Fund,1
7464,KRChoksey Diversified Equity Fund,DRChoksey Finserv : Diversified Equity Fund,
"1,20,255",DRChoksey Diversified Equity Fund,DRChoksey Finserv : Diversified Equity Fund,pending
"1,27,457",DRChoksey Diversified Equity Fund,DRChoksey Finserv : Diversified Equity Fund,pending
6534,KRChoksey  Emerging  Cap Fund,DRChoksey Finserv : Emerging Cap Fund,1
6535,Krchoksey  Focused Advantage,DRChoksey Finserv : Focused Advantage,1
7465,KRChoksey Focused Advantage,DRChoksey Finserv : Focused Advantage,
"1,20,256",DRChoksey Focused Advantage,DRChoksey Finserv : Focused Advantage,pending
"1,27,458",DRChoksey Focused Advantage,DRChoksey Finserv : Focused Advantage,pending
6792,Investment Approach 1,DRChoksey Finserv : Investment Approach 1,1
6536,KRChoksey  Select Multiplier,DRChoksey Finserv : Select Multiplier,1
7466,KRChoksey Select Multiplier,DRChoksey Finserv : Select Multiplier,
"1,20,257",DRChoksey Select Multiplier,DRChoksey Finserv : Select Multiplier,pending
"1,27,459",DRChoksey Select Multiplier,DRChoksey Finserv : Select Multiplier,pending
7730,DHANVESTTOR FAITH FUND,Driv Drisht : Dhanvesttor Faith Fund,1
7323,Investment Approach 1,Driv Drisht : Investment Approach 1,1
7478,0,Driv Drisht : X,1
"1,20,285",Concentrated Growth Portfolio,Dwaith Advisory : Concentrated Growth Portfolio,1
"1,27,448",Concentrated Growth Portfolio,Dwaith Advisory : Concentrated Growth Portfolio,pending
7467,PMS BLUECHIP,Dynamic Equities : Bluechip,1
7727,PMS EMERGING,Dynamic Equities : Emerging,1
4231,PMS LARGE CAP,Dynamic Equities : Largecap,1
7468,PMS LARGECAP,Dynamic Equities : Largecap,
4232,PMS MID AND LARGE CAP,Dynamic Equities : Mid And Large Cap,1
4233,PMS MID CAP,Dynamic Equities : Midcap,1
4234,PMS MULTI  CAP,Dynamic Equities : Multicap,1
7728,PMS MULTIUCAP,Dynamic Equities : Multicap,
7729,PMS PSU,Dynamic Equities : PSU,1
4235,PMS SMALL CAP,Dynamic Equities : Smallcap,1
5145,PMS SMALLCAP,Dynamic Equities : Smallcap,
"1,20,244",0,EAAA India Alternatives : X,1
"1,27,471",0,EAAA India Alternatives : X,pending
7236,East Green Agile Strategy,East Green Advisors : Agile Strategy,1
7237,East Green Liquid Strategy,East Green Advisors : Liquid Strategy,1
7491,EAST GREEN LIQUID STRATEGY,East Green Advisors : Liquid Strategy,
"1,20,305",East Green Quant Strategy,East Green Advisors : Quant Strategy,1
"1,27,461",East Green Quant Strategy,East Green Advisors : Quant Strategy,pending
"1,20,230",East Lane Long Term Growth,East Lane Capital : Long Term Growth,pending
"1,27,447",East Lane Long Term Growth,East Lane Capital : Long Term Growth,pending
4221,East Lane Long Term Growth,East Lane Capital : Long Term Growth,1
4241,Customized Family Office Approach,Edelweiss Asset : Customized Family Office Approach,1
4242,Edelweiss Event Arbitrage Portfolio Approach,Edelweiss Asset : Event Arbitrage Portfolio Approach,1
5435,Edelweiss Focus Mid and Small Cap Portfolio Approach,Edelweiss Asset : Focus Mid And Small Cap Portfolio Approach,1
5654,Edelweiss Focused Mid  and  Small Cap Portfolio Approach,Edelweiss Asset : Focus Mid And Small Cap Portfolio Approach,
5436,Edelweiss Focus Mid and Small Cap Portfolio Approach Series II,Edelweiss Asset : Focus Mid And Small Cap Portfolio Approach Series Ii,1
5655,Edelweiss Focused Mid  and  Small Cap Portfolio Approach - Series II,Edelweiss Asset : Focus Mid And Small Cap Portfolio Approach Series Ii,
4243,Edelweiss Focus Small Cap Portfolio Approach,Edelweiss Asset : Focus Small Cap Portfolio Approach,1
"1,20,246",Edelweiss Focused Mid and Small Cap Portfolio Approach,Edelweiss Asset : Focused Mid and Small Cap Portfolio Approach,pending
"1,27,463",Edelweiss Focused Mid and Small Cap Portfolio Approach,Edelweiss Asset : Focused Mid and Small Cap Portfolio Approach,1
"1,20,247",Edelweiss Focused Mid and Small Cap Portfolio Approach - Series II,Edelweiss Asset : Focused Mid and Small Cap Portfolio Approach - Series II,pending
"1,27,464",Edelweiss Focused Mid and Small Cap Portfolio Approach - Series II,Edelweiss Asset : Focused Mid and Small Cap Portfolio Approach - Series II,1
4244,Edelweiss Focused Small Cap Portfolio - Series II,Edelweiss Asset : Focused Small Cap Portfolio Series Ii,1
5405,Edelweiss Focused Small Cap Portfolio Series II,Edelweiss Asset : Focused Small Cap Portfolio Series Ii,
4245,Edelweiss India Dynamic Value Approach,Edelweiss Asset : India Dynamic Value Approach,1
4246,Edelweiss Infinity Mandate Approach,Edelweiss Asset : Infinity Mandate Approach,1
4247,Edelweiss Smart Asset Allocation Approach,Edelweiss Asset : Smart Asset Allocation Approach,1
4248,Edelweiss Structured Solutions Approach,Edelweiss Asset : Structured Solutions Approach,1
5362,EDHA GROWTH FUND 1,Edha Wealth : Growth Fund 1,1
5404,Edha Growth Fund 1,Edha Wealth : Growth Fund 1,
5259,Investment Approach 1,Edha Wealth : Investment Approach 1,1
6118,Approach_Name,Edha Wealth : X,1
6207,EDHA WEALTH LLP,Edha Wealth : X,
6542,Eklavya Equity,Eklavya Capital : Eklavya Equity,1
4240,LongTermValue,Eklavya Capital : Longtermvalue,1
6208,Approach_Name,Eklavya Capital : X,1
6119,Electrum ASP Emerging India Fund,Electrum Portfolio Managers : Asp Emerging India Fund,1
6120,Electrum Customised Portfolio,Electrum Portfolio Managers : Customised Portfolio,1
6121,Electrum Laureate Portfolio,Electrum Portfolio Managers : Laureate Portfolio,1
"1,20,318",Electrum Novogram Excel Strategy,Electrum Portfolio Managers : Novogram Excel Strategy,1
"1,27,474",Electrum Novogram Excel Strategy,Electrum Portfolio Managers : Novogram Excel Strategy,pending
6123,OPPORTUNITY  and  GROWTH STARTEGY,Electrum Portfolio Managers : Opportunity And Growth Startegy,1
"1,20,319",Electrum S.C.A.L.E,Electrum Portfolio Managers : S.C.A.L.E,1
"1,27,475",Electrum S.C.A.L.E,Electrum Portfolio Managers : S.C.A.L.E,pending
6209,Electrum Small and Microcap Portfolio,Electrum Portfolio Managers : Small And Microcap Portfolio,1
6122,Electrum Small  and  Microcap Portfolio,Electrum Portfolio Managers : Small And Microcap Portfolio,
"1,20,279",ELEVER INVESTMENT ADVISER PRIVATE LIMITED - FACTORALPHA PMS,Elever Investment : Factoralpha,1
"1,27,449",ELEVER INVESTMENT ADVISER PRIVATE LIMITED - FACTORALPHA PMS,Elever Investment : Factoralpha,pending
"1,20,281",ELEVER INVESTMENT ADVISER PRIVATE LIMITED - FACTORALPHA SMALLCAP PMS,Elever Investment : Factoralpha Smallcap,1
"1,27,450",ELEVER INVESTMENT ADVISER PRIVATE LIMITED - FACTORALPHA SMALLCAP PMS,Elever Investment : Factoralpha Smallcap,pending
"1,20,283",ELEVER INVESTMENT ADVISER PRIVATE LIMITED - FACTORINCOME PMS,Elever Investment : Factorincome,1
"1,27,452",ELEVER INVESTMENT ADVISER PRIVATE LIMITED - FACTORINCOME PMS,Elever Investment : Factorincome,pending
"1,20,282",ELEVER INVESTMENT ADVISER PRIVATE LIMITED - FACTORSHIELDS PMS,Elever Investment : Factorshields,1
"1,27,451",ELEVER INVESTMENT ADVISER PRIVATE LIMITED - FACTORSHIELDS PMS,Elever Investment : Factorshields,pending
7131,Approach 1 Elite Opportunity,Elite Wealth : Elite,1
"1,20,321",Approach 1 (Elite Oppurtunity ),Elite Wealth : Elite Opportunity,pending
"1,27,488",Approach 1 (Elite Oppurtunity ),Elite Wealth : Elite Opportunity,1
4238,3) Elite Growth,Elite Wealth : Growth,1
6983,Investment Approach 1,Elite Wealth : Investment Approach 1,1
6984,Investment Approach Name 2,Elite Wealth : Investment Approach Name 2,1
4236,1 ) Elite oppurtunity,Elite Wealth : Opportunity,
5737,Approach 1  (Elite Oppurtunity ),Elite Wealth : Opportunity,1
6540,Investment Approach 1 Elite Opportunity,Elite Wealth : Opportunity,
6794,Approach 1 Elite Oppurtunity,Elite Wealth : Opportunity,
4237,2 ) Elite value,Elite Wealth : Value,
5738,Approach 2 (Elite Value),Elite Wealth : Value,1
6541,Investment Approach 2 Elite Value,Elite Wealth : Value,
6795,Approach 2 Elite Value,Elite Wealth : Value,
6920,Investment Approach 1 Elite Value,Elite Wealth : Value,
4239,Approach_Name,Elite Wealth : X,1
4266,Investment Approach 1,Elixir Equities : Investment Approach 1,1
"1,20,252",Long Term,Elixir Equities : Long Term,
"1,27,454",Long Term,Elixir Equities : Long Term,1
4273,Investment Approach 1,Elysium Investment : Investment Approach 1,1
5740,ONE EMKAY AGGRESSIVE,Emkay Investment : AGGRESSIVE,1
6987,EMKAY CAPITAL  Approach Name 2,Emkay Investment : Approach Name 2,1
7048,EMKAY CAPITAL Approach Name 2,Emkay Investment : Approach Name 2,
6923,EMKAY CAPITALApproach Name 2,Emkay Investment : Approach Name 2,
6985,EIML CAPITAL  Approach Name 3,Emkay Investment : Approach Name 3,1
7046,EIML CAPITAL Approach Name 3,Emkay Investment : Approach Name 3,
7184,EIML CAPITALApproach Name 3,Emkay Investment : Approach Name 3,
6921,EIML CAPITALApproach Name 4,Emkay Investment : Approach Name 4,1
4254,EMKAY CLASSIC,Emkay Investment : Classic,1
6547,EMKAY CLASSIC TWRR Unitised,Emkay Investment : Classic TWRR Unitised,1
4250,EIML A/C ONE EMKAY CONSERVATIVE,Emkay Investment : Conservative,1
6563,ONE EMKAY CONSERVATIVE TWRR Unitised,Emkay Investment : Conservative TWRR Unitised,1
4255,EMKAY CRYSTAL,Emkay Investment : Crystal,1
6548,EMKAY CRYSTAL TWRR Unitised,Emkay Investment : Crystal TWRR Unitised,1
4252,EIML CAPITAL,Emkay Investment : EIML Capital,1
7132,EIML CAPITAL ,Emkay Investment : EIML Capital,
4913,EIML PEARLS,Emkay Investment : EIML Pearls,1
7133,EIML PEARLS ,Emkay Investment : EIML Pearls,
6986,EIML PEARLS  ,Emkay Investment : EIML Pearls,
4253,EMKAY CAPITAL,Emkay Investment : Emkay Capital,1
7134,EMKAY CAPITAL ,Emkay Investment : Emkay Capital,
4260,EMKAY PEARLS,Emkay Investment : Emkay Pearls,1
7142,EMKAY PEARLS ,Emkay Investment : Emkay Pearls,
6995,EMKAY PEARLS  ,Emkay Investment : Emkay Pearls,
4263,EMKAYS 12,Emkay Investment : Emkays 12,1
7144,EMKAYS 12 ,Emkay Investment : Emkays 12,
6998,EMKAYS 12  Approach Name 4,Emkay Investment : Emkays 12 Approach Name 4,1
7058,EMKAYS 12 Approach Name 4,Emkay Investment : Emkays 12 Approach Name 4,
6560,EMKAYS 12 TWRR Unitised,Emkay Investment : Emkays 12 TWRR Unitised,1
6934,EMKAYS 12Approach Name 5,Emkay Investment : Emkays 12Approach Name 5,1
5260,EMKAYS ALPHA,Emkay Investment : Emkays Alpha,1
7145,EMKAYS ALPHA ,Emkay Investment : Emkays Alpha,
6999,EMKAYS ALPHA  Approach 1,Emkay Investment : Emkays Alpha Approach 1,1
7059,EMKAYS ALPHA Approach 1,Emkay Investment : Emkays Alpha Approach 1,
6561,EMKAYS ALPHA TWRR Unitised,Emkay Investment : Emkays Alpha TWRR Unitised,1
6935,EMKAYS ALPHAApproach 1,Emkay Investment : Emkays Alphaapproach 1,1
7235,EMKAYS GOLDEN,Emkay Investment : Emkays Golden,1
5862,EMKAYS12 NRI,Emkay Investment : Emkays12 NRI,1
6864,EMKAYS12 NRI ,Emkay Investment : Emkays12 NRI,
7000,EMKAYS12 NRI  ,Emkay Investment : Emkays12 NRI,
7060,EMKAYS12 NRI Approach Name 13,Emkay Investment : Emkays12 NRI Approach Name 13,1
6562,EMKAYS12 NRI TWRR Unitised,Emkay Investment : Emkays12 NRI TWRR Unitised,1
6936,EMKAYS12 NRIApproach Name 14,Emkay Investment : Emkays12 NRiapproach Name 14,1
5302,EIML ENPOWER,Emkay Investment : Enpower,1
4256,EMKAY GEMS,Emkay Investment : Gems,1
7135,EMKAY GEMS ,Emkay Investment : Gems,
6988,EMKAY GEMS  ,Emkay Investment : Gems,
7049,EMKAY GEMS Approach Name 8,Emkay Investment : Gems Approach Name 8,1
4914,EMKAY GEMS NRI,Emkay Investment : Gems NRI,1
7136,EMKAY GEMS NRI ,Emkay Investment : Gems NRI,
6989,EMKAY GEMS NRI  ,Emkay Investment : Gems NRI,
7050,EMKAY GEMS NRI Approach Name 9,Emkay Investment : Gems NRI Approach Name 9,1
6549,EMKAY GEMS NRI TWRR Unitised,Emkay Investment : Gems NRI TWRR Unitised,1
6924,EMKAY GEMS NRIApproach Name 10,Emkay Investment : Gems NRiapproach Name 10,1
6550,EMKAY GEMS TWRR Unitised,Emkay Investment : Gems TWRR Unitised,1
6925,EMKAY GEMSApproach Name 9,Emkay Investment : Gemsapproach Name 9,1
7137,EMKAY GOLDEN,Emkay Investment : GOLDEN,1
4257,EMKAY LEAD,Emkay Investment : Lead,1
6863,EMKAY LEAD ,Emkay Investment : Lead,
6990,EMKAY LEAD  ,Emkay Investment : Lead,
7051,EMKAY LEAD Approach Name 10,Emkay Investment : Lead Approach Name 10,1
4258,EMKAY LEAD NRI,Emkay Investment : Lead NRI,1
7138,EMKAY LEAD NRI ,Emkay Investment : Lead NRI,
6991,EMKAY LEAD NRI  ,Emkay Investment : Lead NRI,
7052,EMKAY LEAD NRI Approach Name 11,Emkay Investment : Lead NRI Approach Name 11,1
6551,EMKAY LEAD NRI TWRR Unitised,Emkay Investment : Lead NRI TWRR Unitised,1
6926,EMKAY LEAD NRIApproach Name 12,Emkay Investment : Lead NRiapproach Name 12,1
6552,EMKAY LEAD TWRR Unitised,Emkay Investment : Lead TWRR Unitised,1
6927,EMKAY LEADApproach Name 11,Emkay Investment : Leadapproach Name 11,1
6798,EMKAY LIQUID STRATEGY,Emkay Investment : Liquid Strategy,1
7139,EMKAY LIQUID STRATEGY ,Emkay Investment : Liquid Strategy,
6992,EMKAY LIQUID STRATEGY  Approach Name 5,Emkay Investment : Liquid Strategy Approach Name 5,1
7053,EMKAY LIQUID STRATEGY Approach Name 5,Emkay Investment : Liquid Strategy Approach Name 5,
6553,EMKAY LIQUID STRATEGY TWRR Unitised,Emkay Investment : Liquid Strategy TWRR Unitised,1
6928,EMKAY LIQUID STRATEGYApproach Name 6,Emkay Investment : Liquid Strategyapproach Name 6,1
6862,EIML  ONE EMKAY MODERATE,Emkay Investment : Moderate,1
4251,EIML A/C ONE EMKAY MODERATE,Emkay Investment : Moderate,
6797,EIML AC ONE EMKAY MODERATE,Emkay Investment : Moderate,
6564,ONE EMKAY MODERATE TWRR Unitised,Emkay Investment : Moderate TWRR Unitised,1
4259,EMKAY MULTICAP,Emkay Investment : Multicap,1
7140,EMKAY MULTICAP ,Emkay Investment : Multicap,
6993,EMKAY MULTICAP  ,Emkay Investment : Multicap,
7054,EMKAY MULTICAP Approach Name 12,Emkay Investment : Multicap Approach Name 12,1
5698,EIML MULTICAP NRI,Emkay Investment : Multicap NRI,1
6544,EIML MULTICAP NRI TWRR Unitised,Emkay Investment : Multicap NRI TWRR Unitised,1
6554,EMKAY MULTICAP TWRR Unitised,Emkay Investment : Multicap TWRR Unitised,1
6929,EMKAY MULTICAPApproach Name 13,Emkay Investment : Multicapapproach Name 13,1
5971,EMKAY NEW VITALIZED INDIA,Emkay Investment : New Vitalized India,1
7141,EMKAY NEW VITALIZED INDIA ,Emkay Investment : New Vitalized India,
6994,EMKAY NEW VITALIZED INDIA  Approach Name 6,Emkay Investment : New Vitalized India Approach Name 6,1
7055,EMKAY NEW VITALIZED INDIA Approach Name 6,Emkay Investment : New Vitalized India Approach Name 6,
6555,EMKAY NEW VITALIZED INDIA TWRR Unitised,Emkay Investment : New Vitalized India TWRR Unitised,1
6930,EMKAY NEW VITALIZED INDIAApproach Name 7,Emkay Investment : New Vitalized Indiaapproach Name 7,1
7056,EMKAY PEARLS Approach Name 14,Emkay Investment : Pearls Approach Name 14,1
7047,EIML PEARLS Approach Name 7,Emkay Investment : Pearls Approach Name 7,1
5146,EMKAY PEARLS NRI,Emkay Investment : Pearls NRI,1
7143,EMKAY PEARLS NRI ,Emkay Investment : Pearls NRI,
6996,EMKAY PEARLS NRI  ,Emkay Investment : Pearls NRI,
7057,EMKAY PEARLS NRI Approach Name 15,Emkay Investment : Pearls NRI Approach Name 15,1
7325,EMKAY PEARLS NRIApproach Name 15,Emkay Investment : Pearls NRI Approach Name 15,
6556,EMKAY PEARLS NRI TWRR Unitised,Emkay Investment : Pearls NRI TWRR Unitised,1
6931,EMKAY PEARLS NRIApproach Name 16,Emkay Investment : Pearls NRiapproach Name 16,1
6545,EIML PEARLS TWRR Unitised,Emkay Investment : Pearls TWRR Unitised,1
6557,EMKAY PEARLS TWRR Unitised,Emkay Investment : Pearls TWRR Unitised,
6932,EMKAY PEARLSApproach Name 15,Emkay Investment : Pearlsapproach Name 15,1
6922,EIML PEARLSApproach Name 8,Emkay Investment : Pearlsapproach Name 8,1
4261,EMKAY PLATINUM,Emkay Investment : Platinum,1
6997,EMKAY PLATINUM  ,Emkay Investment : Platinum,
6558,EMKAY PLATINUM TWRR Unitised,Emkay Investment : Platinum TWRR Unitised,1
6933,EMKAY PLATINUMApproach Name 17,Emkay Investment : Platinumapproach Name 17,1
4262,EMKAY PURE I,Emkay Investment : PURE I,1
6559,EMKAY PURE I TWRR Unitised,Emkay Investment : Pure I TWRR Unitised,1
6543,EIML CAPITAL TWRR Unitised,Emkay Investment : TWRR Unitised,1
6546,EMKAY CAPITAL TWRR Unitised,Emkay Investment : TWRR Unitised,
4264,Enam India Core Equity,Enam Asset : India Core Equity,1
4265,Enam India Diversified Equity Advantage,Enam Asset : India Diversified Equity Advantage,1
7482,ENAM India Equity,Enam Asset : India Equity,1
5861,Enam India Liquid STP,Enam Asset : India Liquid STP,1
6796,Enam India Opportunities Portfolio,Enam Asset : India Opportunities Portfolio,1
6310,Enam India Vision Portfolio,Enam Asset : India Vision Portfolio,1
7045,Entrust Asset Allocation Portfolio,Entrust Family : Asset Allocation Portfolio,1
4270,Entrust Beyond Horizons Equity Portfolio,Entrust Family : Beyond Horizons Equity Portfolio,1
5437,Entrust Delta Bet Equity Portfolio,Entrust Family : Delta Bet Equity Portfolio,1
4271,Entrust Dividend Yield Portfolio,Entrust Family : Dividend Yield Portfolio,1
7324,Investment Approach 1,Entrust Family : Investment Approach 1,1
7484,EIOP,Envision Capital : EIOP,1
7485,EIVP,Envision Capital : EIVP,1
5064,Envision India Opportunities Portfolio,Envision Capital : India Opportunities Portfolio,1
4915,India Value Portfolio,Envision Capital : India Value Portfolio,
5065,Envision India Value Portfolio,Envision Capital : India Value Portfolio,1
4267,Approach_Name,Envision Capital : X,1
6311,Investment Approach 1,Epiq Capital Investment : Investment Approach 1,1
7488,0,Epiq Capital Investment : X,1
"1,20,323",Co Investments,Equanimity Management : Co Investmetns,1
"1,27,540",Co Investments,Equanimity Management : Co Investmetns,pending
7320,Investment Approach,Equanimity Management : Investment Approach,1
7284,Investment Approach 1,Equanimity Management : Investment Approach 1,1
6170,Investments,Equanimity Management : Investments,1
"1,20,363",EQUENTIS CONCENTRATED PORTFOLIO,Equentis Wealth : Concentrated Portfolio,1
"1,27,556",EQUENTIS CONCENTRATED PORTFOLIO,Equentis Wealth : Concentrated Portfolio,pending
"1,20,364",EQUENTIS MULTI CAP PORTFOLIO,Equentis Wealth : Multi Cap Portfolio,1
"1,27,557",EQUENTIS MULTI CAP PORTFOLIO,Equentis Wealth : Multi Cap Portfolio,pending
"1,20,365",EQUENTIS SPECIAL OPPORTUNITIES PORTFOLIO,Equentis Wealth : Special Opportunities Portfolio,1
"1,27,559",EQUENTIS SPECIAL OPPORTUNITIES PORTFOLIO,Equentis Wealth : Special Opportunities Portfolio,pending
5194,Investment Approach 1,Equinomics Research : Investment Approach 1,1
